GENE	RNAseH-Rep1	RNAseH-Rep2	RNAseH-Rep3	PolyA-Rep3	RZ-Rep1	RZ-Rep2	RZ-Rep3
FBgn0027560		23.0832	19.925	21.9796	15.1994	21.494	21.054	21.5819
FBgn0000541		163.799	184.34	185.793	165.916	80.0956	98.6265	88.7283
FBgn0027561		63.1784	61.6265	62.9504	58.5114	24.7028	28.1616	26.088
FBgn0000542		3.89463	3.2519	3.67898	1.73716	1.87913	1.82941	1.73142
FBgn0027562		0.0987588	0.0670716	0.23651	0.093812	0.106803	0.0755482	0.119628
FBgn0261523		0	0	0	0	0	0	0
FBgn0000543		40.3888	34.0393	37.1429	37.9841	38.209	36.707	35.2993
FBgn0027563		0.293	0.0596969	0.360866	0.250491	0.23765	0.493104	0.212949
FBgn0261524		108.919	116.323	102.781	118.094	68.8851	72.61	72.4482
FBgn0034103		0	0	0	0	0	0	0
FBgn0032860		0.498401	0.50773	0.255768	0	0.840639	1.52506	0.226395
FBgn0031080		1.06924	1.99697	1.64613	0.253922	0.722714	1.49957	0.809495
FBgn0027564		16.2049	17.4108	16.3388	16.1546	17.7203	16.8729	18.4412
FBgn0034104		0	0	0	0	0	0	0
FBgn0031081		1.32211	1.4073	1.01269	1.01538	1.06584	1.15867	1.12228
FBgn0027565		72.8027	66.4446	71.0307	94.3145	85.5683	85.8239	88.6059
FBgn0261526		0	0	0	0	0.042161	0.033113	0.0472236
FBgn0053801		0	9.23027	9.85783	0	9.69508	3.4293	11.483
FBgn0045482		0	0	0	0	0	0	0
FBgn0034105		0	0	0	0	0	0	0
FBgn0031082		0	0	0	0	0	0	0
FBgn0000546		52.3443	52.2779	52.4986	44.0423	32.2785	36.0315	32.931
FBgn0052022		44.4017	50.6507	41.7637	53.7501	47.3498	53.1729	51.5747
FBgn0045483		0.0809746	0	0	0	0	0	0
FBgn0034106		0	0.0213963	0	0.0149634	0	0	0
FBgn0032863		47.0238	40.2024	40.6984	43.3207	45.49	42.2672	49.0983
FBgn0000547		89.3863	87.8542	91.2852	76.4652	26.4237	31.8594	28.2359
FBgn0027567		170.383	164.039	178.976	196.718	132.182	144.244	138.36
FBgn0053803		472.214	495.688	465.086	3.11998	599.809	544.456	576.158
FBgn0052023		6.31179	6.42994	6.01541	5.13912	3.10824	6.89768	6.34855
FBgn0032864		78.5885	69.5095	68.7591	76.1465	54.9409	54.5842	54.1102
FBgn0027568		57.5372	54.9583	56.3557	55.2704	46.9898	47.9485	48.2863
FBgn0261529		0.0158177	0.0322276	0.0487038	0	0.0641483	0.0726012	0.0431106
FBgn0053804		1.57626e-06	2.0626e-08	6.46933e-07	0	9.77539e-08	9.57368e-10	3.77361e-09
FBgn0052024		1.61822	1.23638	2.21449	1.53716	0.656263	1.03158	2.32771
FBgn0045485		0	0	0	0	0	0	0
FBgn0031085		0	0	0	0	0	0	0
FBgn0014949		1.58686	2.15542	3.5288	1.6958	3.00321	2.42782	0.72082
FBgn0027569		43.6948	43.5463	41.8663	51.3242	33.8444	36.5682	34.3889
FBgn0045486		0	0	0	0	0	0	0
FBgn0034109		23.825	23.6231	21.2895	27.2207	18.8084	22.1551	20.2224
FBgn0031086		0	0	0	0	0	0	0
FBgn0053806		472.214	495.688	465.086	3.11998	599.809	544.456	576.158
FBgn0052026		2.11291	2.04996	1.92764	0.0477875	0.761675	0.692712	0.67032
FBgn0045487		0	0	0	0	0	0	0
FBgn0032867		0	0	0	0	0	0	0
FBgn0053807		0	0	0	0	0	0	0
FBgn0032868		0.191751	0.586022	0	0	0	0.293371	0
FBgn0031088		0	0.0507119	0.0275215	0.0191038	0.0217493	0.0205337	0.0243609
FBgn0004430		0	0	0	0	0	0	0
FBgn0053808		14129.3	15594.5	15324.4	2953.36	21512	19901.3	19996.9
FBgn0032869		44.9754	48.2394	48.906	49.2628	48.0498	56.4578	54.4494
FBgn0031089		0.215898	0.219939	0.553969	0.142443	0.306448	0.0825785	0.392281
FBgn0004431		0.603734	0.410023	0.619644	0.143373	0.326456	0.307895	0.731312
FBgn0053809		472.214	495.688	465.086	3.11998	599.809	544.456	576.158
FBgn0052029		0.485848	0.659923	0.415543	0.692268	0.853814	0.371663	0.367822
FBgn0004432		1648.1	1757.23	1664.33	1654.41	1812.53	1802.93	1867.52
FBgn0265413		37.2279	43.6295	37.9093	30.736	38.867	33.2566	35.7726
FBgn0036750		0.147555	0.150317	0.605775	0	0.239362	0.150502	0.178736
FBgn0036751		0	0	0.0502784	0	0.0397334	0.112423	0.0890088
FBgn0004435		47.1871	55.2699	48.1413	63.0724	46.4975	53.5489	49.8296
FBgn0265416		0.185436	0.381884	0.413897	0.125659	0.237165	0.264467	0.237084
FBgn0036752		11.6317	11.1153	10.6801	13.4269	8.77407	7.38438	7.18305
FBgn0004436		120.446	138.136	126.331	171.287	94.2888	111.16	100.74
FBgn0265417		0	0	0	0	0.150404	0	0
FBgn0036754		29.4338	28.932	30.7202	35.7219	20.5828	22.3698	20.5854
FBgn0040271		22.6732	21.7827	23.2296	21.323	19.3648	20.9344	19.6653
FBgn0022355		1.73191	1.96949	1.15748	0.889536	1.17606	1.20163	1.68319
FBgn0036756		6.11225	7.43941	6.60685	7.47646	7.98541	7.8264	7.85072
FBgn0040273		69.8087	70.2694	64.8062	64.7022	62.9025	64.838	66.5199
FBgn0036757		0	0	0.0421507	0.0585169	0.0666205	0	0.11193
FBgn0036759		6.24157	4.36004	4.66727	3.36678	4.70089	4.50182	4.69832
FBgn0022359		11.5603	13.8587	14.8148	12.4221	14.1424	13.5826	14.564
FBgn0266282		53.3813	55.6999	52.3511	66.3575	53.7145	57.1664	58.0072
FBgn0040279		0.164313	0	0	0	0	0.062848	0.0746382
FBgn0266284		89.6892	77.2678	80.9086	67.1562	56.6809	55.6184	58.3197
FBgn0031540		65.6385	64.3065	61.8538	69.238	61.8786	67.0855	65.6834
FBgn0031542		0	0	0.0624969	0	0	0.0931622	0
FBgn0031544		134.756	121.497	116.853	132.405	99.9164	98.0338	94.006
FBgn0031545		0.570936	1.16325	0.379165	0.21534	0.272401	0.179839	0.244088
FBgn0031546		0	0.0359282	0.0361975	0.0502523	0.0286057	0.0539586	0.0320406
FBgn0031547		0.369039	0.250631	0.315637	0.262915	0.3991	0.423459	0.223511
FBgn0031548		0.466117	0.474842	0.615789	0.427489	0.540092	0.738607	0.483956
FBgn0065108		0.0121475	0.0123749	0.0249353	0	0	0	0.0331075
FBgn0031549		32.4514	30.0361	30.517	38.695	24.2184	26.0909	24.9984
FBgn0065109		0.0121475	0.0123749	0.0249353	0	0	0	0.0331075
FBgn0035430		0.0241108	0.0736865	0.0494925	0	0.0195561	0.0368885	0.0219044
FBgn0003114		84.5103	100.082	89.6288	109.001	95.25	97.3768	102.529
FBgn0035431		1.83503	1.71795	1.83264	2.70171	3.64592	2.35244	3.06411
FBgn0000092		0.0900431	0.366914	0.739328	0.128299	0.292133	0.137762	0.163606
FBgn0028892		0	0.300968	0	0	0.0342326	0	0
FBgn0035432		95.4411	86.2902	93.0365	80.5072	102.708	100.233	103.084
FBgn0028893		0	0	0	0	0	0	0
FBgn0003116		31.6206	29.6062	28.9762	32.0443	32.0498	32.4419	34.4767
FBgn0262854		0.303867	0.773886	1.40344	0.432969	0.123232	0.464902	0.414088
FBgn0000094		0	0	0	0	0	0	0
FBgn0028894		35.2811	49.7378	50.8067	52.811	56.7735	63.96	60.7849
FBgn0003117		0.180956	0.102952	0.119427	0.0461078	0.0525039	0.181531	0.127843
FBgn0262855		0	0.160441	0	0	0	0	0
FBgn0040730		0.172738	0.351942	0.17729	0.615321	0.140106	0.13214	0.62772
FBgn0035434		0	0	0	0	0	0	0.793701
FBgn0028895		19.2425	22.3671	20.0051	23.1003	16.5717	18.3015	19.1159
FBgn0003118		10.7269	11.5284	12.05	8.48372	4.38966	5.11968	4.77168
FBgn0262856		2.92533	1.49004	0	0	0	1.11891	1.32881
FBgn0035435		20.5093	18.3332	17.1393	24.6027	23.6703	24.6809	27.3963
FBgn0028896		0.314986	0.481323	0.161644	0.33661	0.383224	0.120479	0
FBgn0262857		0.164613	0.670778	0.168951	0	0.267033	0.125925	0.299098
FBgn0040732		7.38546	12.9757	10.8758	16.09	9.11567	10.3987	10.0811
FBgn0035436		31.8833	26.6554	22.6897	27.6105	18.6974	21.4954	19.1045
FBgn0000097		50.1877	53.8764	59.6466	44.8869	20.948	28.1276	21.7645
FBgn0028897		25.4507	21.9578	21.4417	25.4556	27.098	28.5379	31.105
FBgn0262858		0	0	0.267589	0	0.845868	0.888855	0.236859
FBgn0040733		8.30054	19.3278	14.6045	9.29276	18.274	26.306	39.8592
FBgn0035437		49.7978	47.1801	47.6287	48.9643	41.0921	41.5348	42.5912
FBgn0040734		1.05014	3.2094	0	0.748157	1.70353	2.41001	2.86212
FBgn0035438		235.438	211.15	212.507	213.197	166.659	178.233	165.497
FBgn0028899		0.229866	0.266101	0.117962	0.15632	0.0932214	0.0799283	0.0854305
FBgn0040735		1.97864	1.2094	2.84309	2.53736	6.09846	4.54083	7.90928
FBgn0035439		0.485632	0.39057	0.367264	0.291352	0.186581	0.175972	0.139323
FBgn0040736		8.79915	14.0861	11.6113	10.7466	9.68584	5.76956	6.28093
FBgn0040737		0	4.11096	6.90295	0	0	0	3.66613
FBgn0039321		0.522766	0.414201	0.484977	0.537963	1.08358	1.0664	0.685998
FBgn0026702		35.2981	30.4667	31.8308	27.4925	32.1282	30.8008	33.2279
FBgn0039323		0.533381	0.482991	0.425785	0.548886	0.721036	0.362688	0.753774
FBgn0266745		10.1895	9.12205	6.65513	6.37943	4.00711	5.90512	7.57395
FBgn0039324		1.59112	1.801	1.93547	3.06483	2.62889	2.47942	2.5698
FBgn0039325		2.82236	3.25855	3.2186	4.2449	5.34146	4.98978	4.84325
FBgn0030221		0	0	0	0	0	0	0
FBgn0039326		0.606698	0.618055	0.849119	0.667995	0.805236	0.970413	0.952034
FBgn0030222		0.026963	0	0.0276736	0	0	0.0206261	0.0489911
FBgn0030223		0.0280914	0.0572345	0.0288317	0	0	0.0214893	0
FBgn0039328		1.93225	3.22105	4.02644	3.71265	3.18196	3.00105	2.44696
FBgn0030224		4.30096	4.82855	3.96386	5.37788	6.33621	5.3045	5.02375
FBgn0039329		13.2907	12.159	12.1432	12.2537	12.2174	12.9581	14.1105
FBgn0030228		53.909	47.3818	54.2222	54.7591	32.3663	33.2044	32.5466
FBgn0261530		44.6781	44.51	48.178	58.7429	39.5866	43.8392	39.9227
FBgn0027570		24.1178	25.2178	23.356	21.51	24.675	23.6447	25.2266
FBgn0261531		0	0	0	0	0	0	0
FBgn0034110		23.5126	23.5846	22.221	20.2954	16.4334	19.0709	18.028
FBgn0000551		0	0	0	0	0	0	0
FBgn0261532		66.2722	67.0744	65.1898	65.4853	61.7824	61.1098	58.5082
FBgn0000552		0	0	0	0	0	0	0
FBgn0027572		23.0075	21.1428	22.5064	25.2539	25.997	24.9559	24.9671
FBgn0261534		0.481813	0.327221	0.164837	0.915359	0.52106	0.614293	1.31316
FBgn0034113		15.1611	16.0273	16.1275	15.888	12.5625	14.9819	14.2839
FBgn0032870		54.7355	57.8036	58.8251	78.1541	60.9452	62.2152	60.4528
FBgn0031090		92.488	104.052	105.058	119.459	38.7263	45.7335	43.3219
FBgn0027574		43.6995	43.5885	46.345	36.5455	45.0117	47.273	47.6332
FBgn0261535		38.1949	36.2033	38.387	34.5364	40.9143	39.1424	42.5359
FBgn0053810		123.863	126.955	121.176	12.7245	168.601	174.135	170.074
FBgn0034114		32.6692	36.0683	35.3112	44.5998	24.522	26.191	24.1923
FBgn0032871		25.7665	21.612	18.8682	31.0196	34.5276	31.9093	34.0396
FBgn0031091		64.2739	63.0054	62.6601	68.2095	44.6133	46.9256	44.9371
FBgn0027575		0.79512	0.711104	0.875778	0.786491	0.84923	1.03846	0.614723
FBgn0261536		0	0	0	0	0	0	0
FBgn0031092		52.9934	49.9004	52.9374	52.8223	22.6392	26.1637	22.2147
FBgn0000556		8411.02	7997.86	7679.14	8684.73	6173.97	6485.29	6266.27
FBgn0261537		0	0	0	0	0	0	0
FBgn0053812		472.214	495.688	465.086	3.11998	599.809	544.456	576.158
FBgn0032873		57.5609	53.6877	52.3376	60.1223	65.7444	66.9776	65.0925
FBgn0031093		37.3969	31.8508	31.7771	28.7804	31.6021	29.9051	32.0783
FBgn0000557		0.70381	0.654637	0.627488	0.718667	0.496396	0.81843	0.722796
FBgn0261538		0.0141216	0.0287719	0.501306	0.0100607	0	0.174605	0.0256586
FBgn0053813		286.505	266.645	277.053	29.609	328.074	313.096	325.332
FBgn0034117		44.8955	44.3251	42.9623	51.0744	44.1336	46.5244	48.4369
FBgn0031094		59.3644	51.5163	53.2405	50.9671	50.7457	57.2094	52.9003
FBgn0027578		2.46838	2.06601	1.79927	1.8598	1.17138	2.10659	1.52597
FBgn0053814		0.616408	0.627946	0.632653	0	1.99986	1.41461	0.559998
FBgn0045495		0	0	0	0	0	0	0
FBgn0034118		96.3344	91.1045	95.1334	112.989	78.9139	79.5617	81.3045
FBgn0000559		3108.44	2820.88	2782.52	3141.81	2504.38	2620.64	2539.18
FBgn0027579		94.7469	96.2525	92.8134	96.8201	87.3013	94.1407	91.342
FBgn0053815		472.214	495.688	465.086	3.11998	599.809	544.456	576.158
FBgn0032876		132.763	127.218	131.14	169.478	97.1357	104.258	101.702
FBgn0053816		585.806	550.422	547.723	52.6931	511.835	518.239	561.195
FBgn0052036		0.719335	1.75872	1.03361	0.819965	0.466758	0.22011	0.653507
FBgn0045497		0	0	0	0	0	0	0
FBgn0032877		35.8371	36.1619	32.9465	27.649	35.2664	33.1963	34.7949
FBgn0031097		0.141443	0.174908	0.217756	0.0611603	0.114723	0.0328355	0.0642494
FBgn0053817		0.616408	0.627946	0.632653	0	1.99986	1.41461	0.559998
FBgn0052037		0.327715	0.227858	0.280293	0.389125	0.265807	0.102662	0.406405
FBgn0045498		0	0	0	0	0	0	0
FBgn0032878		0.0371483	0	0	0.0264657	0	0	0
FBgn0031098		29.4412	29.3001	32.2799	22.911	24.5454	24.5358	23.4293
FBgn0053818		97.5731	110.505	141.169	0	168.457	151.059	140.409
FBgn0032879		0.17474	0.213613	0.161662	0.0746943	0.357717	0.106938	0.0952494
FBgn0031099		21.3895	18.6685	18.7242	13.3839	3.80871	4.78955	4.65833
FBgn0053819		123.863	126.955	121.176	12.7245	168.601	174.135	170.074
FBgn0052039		50.8608	46.6315	57.5952	77.4218	61.7416	69.255	64.6888
FBgn0265423		0	0	0	0	0	0	0
FBgn0036760		87.7265	84.8454	81.2694	96.8164	98.9286	104.42	107.141
FBgn0036761		105.823	99.2715	107.104	122.605	61.4069	68.4825	66.7693
FBgn0022361		30.9377	38.6792	34.5122	54.4076	41.463	47.5189	45.2331
FBgn0036762		143.49	135.407	144.846	154.274	147.859	141.721	146.561
FBgn0036763		40.0991	34.0172	35.9226	39.016	39.4667	35.9684	40.3219
FBgn0036764		71.6162	75.8509	75.0497	83.3146	92.0733	90.0357	93.4972
FBgn0265429		0	0	0	0	0	0	0
FBgn0040281		0.100248	0.0680825	0.0685927	0.0238065	0.0542066	0	0.151789
FBgn0036765		1.54764	1.52948	2.37068	2.30382	1.46756	1.76696	1.6088
FBgn0004449		17.552	17.9023	17.9701	9.63213	8.74293	9.33047	8.99459
FBgn0036766		0.158861	0.323669	0.163047	0.226355	0.128851	0.364575	0.432969
FBgn0040283		77.4581	74.7644	78.3095	86.6392	73.6154	78.4036	79.1703
FBgn0036767		0	0	0	0	0	0	0
FBgn0036768		0.259214	0.044011	0.354727	0.400124	0.245288	0.231341	0.274741
FBgn0040285		64.1801	67.7576	72.4207	85.5728	45.9743	51.0357	47.1067
FBgn0036769		117.876	134.329	119.481	147.151	129.466	142.588	134.838
FBgn0026250		302.808	334.88	370.275	468.366	392.669	409.156	395.188
FBgn0026252		373.579	360.195	367.604	369.889	317.802	341.104	334.325
FBgn0031550		0	0	0	0	0	0	0
FBgn0065110		0	0.051313	0	0.107656	0.0408549	0.19266	0.137282
FBgn0026255		0.467579	0.523965	0.791838	0.466366	0.549913	0.590184	0.573466
FBgn0026257		82.7043	86.1832	77.7049	110.599	77.0703	88.1503	82.5677
FBgn0031554		10.1954	10.7434	8.04706	14.8607	11.5102	11.9878	16.7637
FBgn0026259		133.803	115.551	124.86	125.886	101.954	100.154	100.876
FBgn0031558		15.4017	12.552	8.71131	11.3384	15.8235	15.7093	12.593
FBgn0031559		0	0	0	0	0	0	0
FBgn0004901		86.3015	87.234	83.2221	88.132	75.9712	77.8869	74.0026
FBgn0004903		41.1997	43.246	42.545	48.3889	33.6724	37.0495	36.9778
FBgn0035440		42.0984	42.7307	42.9463	62.5263	46.4647	48.3845	47.7842
FBgn0003124		299.442	293.254	300.084	360.022	284.403	284.679	289.38
FBgn0035443		22.9337	21.8756	22.8802	20.601	25.0715	26.2612	25.1055
FBgn0004907		747.436	759.57	728.036	899.525	707.61	757.746	714.714
FBgn0261085		0.174186	0.11292	0.146272	0.112815	0.051375	0.0969078	0.215693
FBgn0035444		44.4541	47.3348	46.587	58.7019	41.4023	43.4047	44.7717
FBgn0004908		29.3395	28.7206	29.7535	47.1703	41.4119	40.9295	33.3895
FBgn0262866		24.8553	24.091	24.5235	19.6898	22.4664	23.4581	24.3649
FBgn0261086		0.139532	0.223369	0.177698	0.0623382	0.140429	0.167733	0.131076
FBgn0035445		0.509666	0.415365	0.366169	0.326793	0.372048	0.428871	0.231512
FBgn0003129		0.595611	0.598662	0.825362	0.646868	0.551909	0.543316	0.527102
FBgn0262867		0.495549	0.620524	0.8646	0.376567	0.482102	0.467518	0.569854
FBgn0040743		0	0	0	0	0.240423	0	0
FBgn0262869		0.104406	0.161087	0.0131731	0.0171507	0.0104103	0.00981838	0.00840804
FBgn0261089		0.338229	0.412303	0.453156	0.681532	0.417799	0.485133	0.422505
FBgn0035449		42.0552	46.4055	42.152	35.2358	30.681	35.6289	33.517
FBgn0040747		0	0	0	0	0	0	0
FBgn0005771		5.35599	6.05915	5.67937	4.36391	4.70423	4.91212	5.59169
FBgn0039331		0.292749	0.298228	0.200309	0	0.118723	0.149297	0.132979
FBgn0039332		1.3026	1.17954	1.18838	0.171855	0.900008	0.590495	0.613613
FBgn0026713		34.1404	31.4952	32.6138	29.3536	22.6373	22.8846	25.0684
FBgn0030230		0.408436	0.240043	0.314613	0.258091	0.113013	0.213174	0.191891
FBgn0005775		0.329061	0.431718	0.295516	0.275122	0.361031	0.329154	0.335819
FBgn0266756		18.779	17.7207	19.2939	12.5471	14.6033	16.2018	14.8931
FBgn0039335		19.2455	17.9462	16.3061	21.2027	17.3844	20.8591	18.5569
FBgn0266757		0	0	0	0.010678	0	0.0103984	0.0123492
FBgn0039336		26.954	27.1199	27.4398	31.2878	32.8272	33.7212	34.4922
FBgn0005777		101.12	110.488	99.6389	137.775	78.7959	90.3841	84.1595
FBgn0266758		5.37953	4.91782	5.11532	5.14765	4.25636	4.551	3.88086
FBgn0039337		48.4117	48.631	53.0093	60.6219	59.0637	56.634	54.7624
FBgn0005778		0	0	0	0	0	0	0
FBgn0039338		92.375	84.0842	87.4372	87.1638	34.4959	36.6791	37.0173
FBgn0030234		1.64406	2.56854	2.27518	2.76041	2.17355	1.58576	1.49327
FBgn0005779		0.454622	0.39697	0.26663	0	0.210709	0.248411	0.295013
FBgn0026718		48.2912	48.8597	53.8238	74.4878	66.1006	68.642	75.4143
FBgn0039339		20.9158	24.1205	22.3383	26.2074	25.0401	26.1225	22.7971
FBgn0030237		4.93859	4.99817	5.09336	4.60533	6.43052	6.97995	5.68397
FBgn0030239		71.4045	75.2772	68.8728	64.8987	85.0837	74.7925	76.6926
FBgn0027580		108.818	100.429	104.229	85.6421	65.0261	67.1549	69.8805
FBgn0000560		0	0	0	0	0	0	0
FBgn0035900		13.1507	11.7779	13.4157	11.1239	8.66852	10.0296	9.92597
FBgn0034120		0	0	0	0	0	0	0
FBgn0027581		51.2122	64.7367	59.3464	85.6672	52.2468	56.0057	57.1941
FBgn0035901		45.1483	45.8605	45.1177	48.3759	33.5506	40.2536	36.2239
FBgn0034121		0	0	0	0	0	0	0
FBgn0027582		53.1028	54.0065	52.3731	56.224	20.0184	26.7335	22.1967
FBgn0000562		87.7845	80.0094	82.1187	77.7604	45.5399	47.028	46.018
FBgn0035902		24.5565	25.5826	23.3966	33.0752	27.584	23.8182	28.2864
FBgn0034122		0.0341169	0.0347555	0.070032	0.12153	0.106626	0.078296	0.238859
FBgn0027583		30.3927	30.2514	34.8438	34.8624	27.5924	30.1831	30.2723
FBgn0035903		0.173294	0.381173	0.396605	0.371588	0.404005	0.50086	0.546166
FBgn0032880		85.1966	88.3157	85.6389	101.333	79.6394	89.31	83.6239
FBgn0027584		0.0771156	0.146285	0	0	0.0388236	0.109849	0.0869708
FBgn0000564		0	0	0	0	0	0	0
FBgn0261545		9.45605	9.99746	10.4315	5.85697	9.29613	11.0537	10.8443
FBgn0053820		0.616408	0.627946	0.632653	0	1.99986	1.41461	0.559998
FBgn0052040		0.377285	0.448405	0.645379	0.26879	0.408017	0.384819	0.171379
FBgn0035904		12.2558	9.30919	10.703	13.5568	8.89425	8.882	8.49721
FBgn0032881		24.3526	20.17	22.4454	22.9526	22.2703	21.6901	20.5571
FBgn0027585		3.10774	2.78142	3.21718	2.0767	1.67394	1.5561	1.63431
FBgn0000565		67.3594	71.2581	70.7321	63.8877	73.1726	80.5838	78.1562
FBgn0053821		97.5731	110.505	141.169	0	168.457	151.059	140.409
FBgn0038000		0	0	0	0	0	0	0
FBgn0032882		42.0609	37.3127	38.3337	45.2865	39.5254	43.4878	40.9595
FBgn0027586		5.98465	7.15697	6.49845	7.1679	8.09018	8.36005	7.64329
FBgn0000566		146.386	131.224	133.953	132.248	146.322	142.387	141.803
FBgn0261547		19.9858	17.0522	18.9902	14.5219	13.0979	13.4415	12.8172
FBgn0053822		123.863	126.955	121.176	12.7245	168.601	174.135	170.074
FBgn0038001		0	0.104455	0	0	0.166332	0	0
FBgn0035906		134.641	140.945	136.929	164.018	85.9861	94.9166	80.9611
FBgn0034126		32.724	28.42	29.1163	37.8218	36.0898	38.9904	34.8624
FBgn0032883		33.0428	35.0827	32.9643	35.1832	31.3591	35.11	34.0568
FBgn0027587		49.8017	51.1006	53.4909	61.3054	37.3194	40.7369	37.3743
FBgn0000567		4.07305	5.11606	4.82867	2.96345	1.57315	2.20734	1.71262
FBgn0261548		18.2646	22.1255	22.1949	17.598	15.5238	15.6224	16.8561
FBgn0053823		0.616408	0.627946	0.632653	0	1.99986	1.41461	0.559998
FBgn0038002		0	0	0	0	0	0	0.0904892
FBgn0035907		84.665	94.7561	88.989	102.721	84.8153	84.8208	86.9727
FBgn0034127		0.192282	0.430939	0.434169	0.109591	0.218342	0.205928	0.174686
FBgn0032884		127.029	134.468	137.844	148.578	120.36	122.254	120.55
FBgn0027588		153.127	144.658	154.669	168.611	125.621	126.902	128.219
FBgn0000568		68.1528	66.7343	68.542	34.8463	22.7829	27.5285	23.1116
FBgn0261549		11.7809	35.3066	14.9031	36.1409	11.9547	12.8604	12.3942
FBgn0053824		97.5731	110.505	141.169	0	168.457	151.059	140.409
FBgn0038003		0	0	0	0	0	0	0
FBgn0034128		0	0	0	0	0	0	0
FBgn0027589		0.0186859	0	0	0	0.015156	0.0142943	0
FBgn0053825		123.863	126.955	121.176	12.7245	168.601	174.135	170.074
FBgn0035909		79.6583	84.2032	79.4604	97.1006	69.2462	71.5464	75.7818
FBgn0034129		0	0.112374	0	0	0	0	0
FBgn0032886		91.4846	96.244	93.1622	121.837	69.6112	71.2262	74.0157
FBgn0053826		0.616408	0.627946	0.632653	0	1.99986	1.41461	0.559998
FBgn0038005		0	0	0	0.0383119	0	0	0
FBgn0053827		97.5731	110.505	141.169	0	168.457	151.059	140.409
FBgn0038006		0	0	0	0	0	0	0
FBgn0032888		0.159554	0.325081	0.163759	0.227343	0.258826	0.122055	0.289905
FBgn0053828		123.863	126.955	121.176	12.7245	168.601	174.135	170.074
FBgn0038007		0	0.0472771	0	0.0330629	0	0	0
FBgn0032889		10.8493	10.5869	10.2025	10.9985	6.48546	7.77712	7.33149
FBgn0053829		0.616408	0.627946	0.632653	0	1.99986	1.41461	0.559998
FBgn0038008		0	0	0	0	0	0	0
FBgn0038009		0	0	0	0	0	0	0
FBgn0265434		120.519	113.246	113.48	101.843	29.815	37.5434	32.5026
FBgn0036770		42.3601	48.6889	49.5914	49.0852	33.4199	39.1158	34.8355
FBgn0036771		13.534	14.1177	12.7985	17.7056	15.2485	17.0338	17.2189
FBgn0036772		22.0149	21.6397	21.0935	24.8423	22.6958	25.3639	25.7222
FBgn0004456		11.2718	11.4846	11.3793	9.41792	7.60658	8.66573	8.25052
FBgn0036773		32.8747	35.4014	32.5855	36.5937	33.1972	34.0771	36.0772
FBgn0040290		61.8513	60.1604	62.7522	68.9941	54.2742	58.4151	56.2322
FBgn0036774		90.6716	90.6981	91.7386	97.8142	88.9359	91.1381	96.2094
FBgn0040291		0	0	0	0	0	0	0
FBgn0036775		84.5165	73.1727	78.8632	72.7825	74.5137	76.7757	79.3053
FBgn0036777		10.0072	12.0558	11.1164	13.6369	11.423	11.723	13.1735
FBgn0040294		59.4307	58.1058	61.1166	59.5227	35.2632	37.9329	33.9615
FBgn0036778		0.0689688	0.0468399	0.0526029	0.0730275	0.290992	0.0879327	0.0931239
FBgn0040296		0	0	0	0	0	0	0
FBgn0040297		8.40547	8.28912	8.59639	4.71093	6.049	6.23675	6.22926
FBgn0040298		45.677	45.2895	41.5711	44.7675	31.1806	30.3409	29.728
FBgn0040299		0.229842	0.400852	0.36912	0.20944	0.339564	0.322778	0.155724
FBgn0026261		109.955	100.907	102.203	119.556	111.871	103.426	98.4947
FBgn0260222		31.6449	31.5454	29.5194	34.1948	12.9456	13.961	10.3044
FBgn0026262		85.1993	102.034	96.6017	132.165	86.7418	101.338	91.5176
FBgn0260223		139.824	133.021	128.216	139.52	140.145	149.405	144.508
FBgn0026263		79.0688	80.1882	77.3764	96.6737	51.4031	60.0427	60.1793
FBgn0260224		35.0586	30.9772	30.6586	31.6459	25.6309	25.2683	24.8086
FBgn0031560		10.3399	5.5439	9.49526	9.305	6.62099	9.99127	10.3824
FBgn0052500		0	0	0	0	0	0	0
FBgn0031561		21.9895	26.5155	23.9508	21.4209	29.8472	28.1502	28.9465
FBgn0260226		0	0	0	0.347434	0	0	0
FBgn0031562		0	0	0	0	0	0	0
FBgn0031563		1.36008	1.18761	1.59534	2.63005	0.787966	1.3377	2.82426
FBgn0260228		5.39934	5.92351	6.51599	6.76337	8.13311	8.16996	8.84019
FBgn0031564		0.214205	0	0	0.152607	0	0	0
FBgn0026268		0.0976111	0	0.100183	0	0.0791717	0	0
FBgn0260229		20.7277	21.1768	21.8282	26.0081	23.6246	26.0446	25.1805
FBgn0031566		33.2631	33.2529	31.2028	40.9111	20.926	23.813	22.6032
FBgn0052506		0.265261	0.130113	0.282998	0.167261	0.201734	0.135348	0.193169
FBgn0052507		0.181651	0.0925256	0	0	0.0736679	0	0.0825137
FBgn0031568		0.198507	0.242433	0.231477	0.173864	0.148374	0.153457	0.125218
FBgn0003130		0	0.246158	0.177145	0.0245927	0.0279984	0	0
FBgn0004910		3.41076	2.6528	2.59702	2.53923	2.29977	2.25058	3.29551
FBgn0003132		0.0432534	0.088126	0	0	0	0	0
FBgn0262870		0.320327	0.23989	0.292872	0.181139	0.117754	0.176138	0.164932
FBgn0261090		0.0200367	0.0204008	0	0	0	0	0.0545798
FBgn0004913		152.013	139.999	147.08	163.306	110.125	120.092	118.222
FBgn0262871		24.685	30.4895	29.5761	27.0055	20.9182	21.9639	21.8384
